,O43474,O60216,O75534,P13639,P26358,P28069,P40763,Q00839,Q13363,Q15022,Q15059,Q15233,Q15366,Q15717,Q15910,Q6UXN9,Q8N6T7,Q8TB72,Q96EV2,Q9UBK2,Q9Y2Z0,Q9Y6K1
NCBI:100652739,0.564868798,0.429343706,0.709358132,0.547194115,0.8896655,0.945686283,0.480054131,0.545197826,0.70287755,0.533959024,0.529163286,0.452219647,0.460081902,0.743602571,0.495638289,0.389714839,0.458407476,0.774084576,0.516398949,0.765281776,0.660617112,0.601601511
NCBI:100652740,0.827030447,0.641656971,0.683636691,0.550971641,0.536843932,0.732468715,0.886665707,0.763017505,0.79219356,0.751447088,0.40852014,0.694711771,0.743273312,0.405071673,0.519094608,0.792306028,0.685567087,0.562758654,0.908210816,0.862715343,0.848516213,0.682654066
NCBI:100652770,0.72705098,0.81650886,0.678858698,0.779716498,0.882359317,0.631528677,0.725780975,0.787480183,0.609832703,0.759448537,0.718477838,0.569766474,0.649434078,0.647506122,0.702399573,0.655649833,0.680430198,0.712181947,0.753591139,0.654284121,0.69289202,0.788119199
NCBI:100652772,0.601571187,0.676540068,0.66714205,0.711459619,0.835782268,0.601210324,0.617315925,0.684126904,0.614823818,0.69660838,0.707088942,0.584549152,0.619770382,0.628036306,0.680980897,0.611260417,0.647091165,0.715355987,0.709896153,0.770443166,0.708844304,0.627315956
NCBI:100652791,0.630085205,0.381341545,0.72726295,0.449436299,0.867460218,0.864729141,0.368102628,0.529854239,0.705409643,0.44416154,0.733703357,0.393716902,0.505344924,0.501368276,0.684721732,0.412177145,0.568850741,0.357646262,0.767491121,0.593144683,0.75419442,0.536383054
NCBI:100750246,0.600003253,0.507755392,0.666873446,0.565291939,0.80003446,0.946883392,0.36573099,0.429857289,0.512604799,0.369360114,0.357978183,0.487980882,0.363638833,0.720814426,0.515720087,0.776976164,0.569011572,0.484612135,0.384453145,0.383907806,0.418910787,0.466843106
NCBI:100750247,0.652737623,0.897735959,0.770008512,0.814328558,0.544951464,0.613226615,0.746052814,0.747416777,0.65558945,0.732689203,0.729597086,0.719063146,0.713942072,0.686867299,0.805851759,0.688838192,0.677271139,0.721936432,0.814775895,0.717405523,0.732368143,0.700119382
NCBI:100775107,0.674971631,0.797258921,0.852272183,0.783575418,0.784512659,0.677418532,0.702002697,0.900443108,0.71094963,0.763050078,0.808010521,0.642565637,0.672036511,0.660661183,0.720058151,0.670095189,0.61038256,0.842033824,0.828771715,0.648197634,0.645845061,0.800497974
NCBI:100820709,0.588533679,0.586668512,0.392405648,0.605441069,0.847632463,0.877442853,0.662299909,0.393352397,0.485568452,0.404946187,0.539906346,0.636550054,0.497651726,0.387646085,0.423620052,0.744533453,0.632335926,0.680187499,0.473713363,0.389924188,0.617970268,0.671627694
NCBI:100852407,0.520888539,0.695296632,0.452155079,0.364581207,0.841785495,0.930311249,0.636955922,0.678864958,0.401482254,0.529392527,0.727987873,0.721141195,0.768913793,0.567309447,0.552287601,0.737436148,0.521842076,0.569929923,0.482049936,0.412207224,0.517107846,0.69136681
NCBI:100852410,0.85912924,0.84051863,0.863046513,0.902583462,0.801178408,0.628805415,0.835554563,1,0.823335184,0.899034871,0.914075803,0.84848318,0.672088553,0.689387497,0.818149735,0.825244002,0.728958857,0.811692544,0.732073826,0.887636386,0.863179721,0.957633558
NCBI:100859930,0.627008007,0.672793915,0.745954691,0.740085683,0.800544916,0.664758105,0.721708671,0.721724114,0.673535606,0.678968956,0.705863853,0.659508885,0.582281943,0.675730528,0.712692604,0.689457666,0.671679291,0.782355736,0.728477097,0.745411435,0.671209329,0.730960818
NCBI:100861402,0.600773833,0.668900068,0.481013879,0.412983883,0.938730879,0.891086708,0.42154873,0.391701688,0.507929265,0.643804496,0.668084549,0.554095974,0.379969533,0.67185799,0.413181085,0.60076769,0.72000374,0.76683714,0.582663574,0.544173514,0.424579626,0.72226751
NCBI:100861513,0.86521481,0.824608068,0.795342084,0.801858024,0.66286604,0.867321646,0.802006576,0.796839307,0.846323335,0.827350258,0.802369601,0.911192505,0.861213374,0.844451567,0.822429742,0.885919849,0.722450354,0.695397248,0.720992029,0.77765037,0.814934257,0.784713524
NCBI:100861516,0.784791758,0.874402211,0.950103262,0.810954294,0.679334818,0.766241846,0.887418816,0.884208764,0.830047317,0.911738203,0.939347869,0.73397643,0.702023437,0.697601378,0.872692415,0.666513518,0.73705502,0.700607405,0.816076825,0.817410872,0.72649948,0.859581254
NCBI:100861530,0.661509238,0.728263657,0.571563133,0.574241106,0.76498368,0.609911572,0.705424442,0.620757171,0.725108284,0.604645192,0.634634175,0.641301927,0.544276863,0.591688443,0.598774022,0.606246514,0.609270941,0.62069505,0.632310023,0.610226294,0.638711393,0.617302444
NCBI:100862680,0.734419226,0.608534166,0.656598719,0.42021777,0.836221376,0.904532241,0.482583321,0.748991736,0.704102355,0.52652665,0.688547226,0.444646137,0.352486613,0.677677482,0.593427889,0.624992251,0.530841637,0.455214811,0.505299857,0.752602425,0.701821883,0.391726515
NCBI:100862692,0.455235222,0.45349745,0.709043397,0.375553953,0.835308316,0.801878006,0.52311772,0.465756383,0.539506323,0.445989393,0.383922696,0.555945615,0.453078498,0.578332734,0.714750544,0.481590126,0.555336709,0.545198135,0.734080879,0.460300881,0.472077691,0.429997636
NCBI:100873065,0.523631532,0.672062241,0.64145169,0.661631411,0.661996084,0.619469935,0.61033244,0.611525855,0.663672514,0.583358092,0.633168209,0.646600817,0.630645287,0.601540861,0.688066729,0.64870861,0.674649804,0.707618842,0.69548037,0.684647492,0.683212544,0.669412507
NCBI:100873165,0.643164779,0.812576282,0.740346253,0.624859857,0.736866504,0.638606413,0.634343395,0.753741716,0.646540953,0.694620359,0.635985019,0.720845547,0.588249016,0.689312872,0.702797807,0.547991581,0.694517549,0.774744811,0.746484029,0.721989968,0.616753251,0.704147354
NCBI:100873902,0.646266916,0.623053704,0.69939591,0.623873814,0.71008204,0.591264488,0.66442019,0.670235033,0.539604412,0.691416656,0.68249029,0.583572293,0.686195452,0.635817952,0.636255185,0.535777642,0.542610719,0.641020839,0.609153424,0.677684636,0.661526471,0.671580204
NCBI:100873930,0.765724431,0.488805034,0.604917175,0.703753821,0.826787317,0.882686853,0.386956121,0.578647832,0.521030515,0.36598994,0.750471913,0.663800168,0.541351449,0.506881143,0.483846317,0.439310968,0.562064254,0.695127122,0.73929834,0.450587331,0.727321084,0.533799295
NCBI:100873932,0.758176007,0.464905768,0.662990565,0.615398398,0.861631667,0.924598978,0.698212068,0.450531513,0.565968365,0.495920202,0.497086664,0.355121349,0.601848039,0.389259246,0.440103816,0.593539913,0.769119894,0.609029833,0.74655189,0.426166589,0.715969307,0.355511166
NCBI:100873935,0.461024516,0.731232089,0.696147834,0.67726092,0.937110842,0.81215018,0.445813912,0.506940861,0.732276459,0.654977604,0.746108643,0.354024481,0.715307484,0.438151013,0.757681265,0.408491862,0.39988707,0.396603239,0.49563249,0.702784007,0.378845202,0.443916401
NCBI:100873939,0.909897707,0.913824148,0.83357232,0.760359734,0.708032682,0.655379939,0.77759932,0.733951817,0.847516913,0.769236714,0.846781591,0.926896397,0.872865314,0.77213689,0.852095878,0.806027169,0.818853792,0.682023874,0.715538007,0.885772669,0.784793205,0.755017684
NCBI:100873947,0.428914642,0.371916172,0.410534209,0.613761151,0.848715405,0.889909757,0.596219279,0.585023897,0.438395362,0.74981065,0.541245922,0.618546793,0.468654392,0.617504605,0.520732382,0.69920891,0.667037749,0.434967018,0.439954367,0.362270558,0.433034186,0.568704517
NCBI:100873949,0.810327201,0.80999943,0.857176536,0.872712082,0.736769058,0.664874323,0.907206056,0.849699245,0.807912094,0.89931458,0.848092566,0.871873417,0.746060239,0.656751397,0.896584789,0.80779685,0.748869871,0.838165997,0.75871073,0.833123051,0.765766431,0.799944206
NCBI:100873952,0.78950709,0.81915394,0.897262466,0.773882052,0.68471047,0.680256407,0.895743237,0.857128135,0.769018097,0.785628143,0.839905461,0.875179969,0.816289594,0.741566529,0.884785555,0.73177913,0.751132375,0.75164756,0.827819369,0.822565309,0.769210409,0.824514479
NCBI:100873969,0.499546062,0.506285254,0.660930795,0.584293717,0.838212324,0.900512705,0.416047084,0.468575256,0.462483949,0.559844192,0.449008125,0.466813904,0.551898197,0.658301542,0.777135438,0.506629179,0.778091124,0.562607737,0.490231978,0.720786366,0.56102136,0.41931402
NCBI:100873972,0.732605787,0.663710675,0.562268781,0.715640715,0.944681837,0.85415748,0.360599997,0.71229428,0.727706981,0.604074732,0.591735861,0.759019319,0.519191199,0.454579269,0.417679031,0.587003714,0.717264893,0.472988718,0.538388829,0.385474037,0.5260835,0.468757295
NCBI:100873983,0.543906431,0.357249188,0.485576107,0.497290619,0.943240322,0.868303872,0.69763588,0.543899,0.606284528,0.445564232,0.657087465,0.372116323,0.434939967,0.587646567,0.45300177,0.357307843,0.572114706,0.404766984,0.448003266,0.681560498,0.631297498,0.743678744
NCBI:100874028,0.593425135,0.4414799,0.651186384,0.461252131,0.807058441,0.944257318,0.639410978,0.36986781,0.542215669,0.605270771,0.452500368,0.424456001,0.60236398,0.556951351,0.757543088,0.590255933,0.660425179,0.757849111,0.752823897,0.511560178,0.7466979,0.488743145
NCBI:100874033,0.858651898,0.92461079,0.879612877,0.770159006,0.780448228,0.732992439,0.804684173,0.81942102,0.782244547,0.867744371,0.81270882,0.817033283,0.814629826,0.796839343,0.902501865,0.783365632,0.733192294,0.831728617,0.846482472,0.97003687,0.800208622,0.842203684
NCBI:100874039,0.642247484,0.404776152,0.38333193,0.658187744,0.898655132,0.84555836,0.531740338,0.734496128,0.504369004,0.675670802,0.574146165,0.585078674,0.741093486,0.619868975,0.618074001,0.35640915,0.453888639,0.454874513,0.76186179,0.372713388,0.709599221,0.603519328
NCBI:100874042,0.742018874,0.902642142,0.730376181,0.740064896,0.668531288,0.782159054,0.790151661,0.778830939,0.84682135,0.744578587,0.793419712,0.792220067,0.760054752,0.776746934,0.861233594,0.745452775,0.81752728,0.715657952,0.711261227,0.797624134,0.841779394,0.709859482
NCBI:100874048,0.837100202,0.819723638,0.699916505,0.79656252,0.742390046,0.792814479,0.750165384,0.804065059,0.802742916,0.815157151,0.839910399,0.842289298,0.839168252,0.73540502,0.830136913,0.704579086,0.712742938,0.880651557,0.789782528,0.815679416,0.782833135,0.734410924
NCBI:100874052,0.736154952,0.811479095,0.908144873,0.894016311,0.796988325,0.782166703,0.958649075,0.820298473,0.752766176,0.86997752,0.926735089,0.761199623,0.729594352,0.69887508,0.832593545,0.705154319,0.844120629,0.849951623,0.805590372,0.968195452,0.610042244,0.885025204
NCBI:100874054,0.553235695,0.392520191,0.543549393,0.644974114,0.830928402,0.944113468,0.463068379,0.703998155,0.752122126,0.50041248,0.641171132,0.357276075,0.673474962,0.75716893,0.680138292,0.490699297,0.755301345,0.710001457,0.46912076,0.639358329,0.733787828,0.658591878
NCBI:100874058,0.504813838,0.38768757,0.710773062,0.580636027,0.812487958,0.806563956,0.630294733,0.455134103,0.636691495,0.758507819,0.382194688,0.719095644,0.622029456,0.74079237,0.629059361,0.53885631,0.453450551,0.669105996,0.739572942,0.564325582,0.4529135,0.693599007
NCBI:100874064,0.812051861,0.872506943,0.813103814,0.789634342,0.770885515,0.767546341,0.78777237,0.920019918,0.878705364,0.868446048,0.863811585,0.882949098,0.855718431,0.752552477,0.768743638,0.820066,0.673803078,0.765274091,0.677076654,0.835040188,0.753978063,0.815259047
NCBI:100874068,0.657580824,0.762594886,0.778562518,0.761363256,0.867632439,0.7294129,0.798555374,0.875988747,0.748157223,0.693115836,0.744050153,0.69789684,0.665680726,0.652285941,0.775326693,0.673999264,0.577671877,0.809473662,0.839074429,0.702713113,0.678203415,0.783974632
NCBI:100874078,0.475157863,0.672091667,0.583646678,0.72852632,0.840439167,0.895989454,0.674317363,0.48625749,0.418626712,0.357963244,0.600001449,0.421330006,0.399915977,0.722141217,0.592052921,0.669137006,0.702206671,0.471167043,0.739971524,0.446805652,0.509371588,0.706943917
NCBI:100874085,0.78817017,0.763015476,0.795565569,0.754046788,0.641149331,0.745125562,0.735854236,0.702275559,0.879199381,0.746972099,0.824934107,0.900127395,0.823888562,0.912681054,0.812988457,0.833649015,0.862505546,0.577293925,0.726677767,0.717951741,0.855419651,0.733352543
NCBI:100874087,0.835004655,0.846070195,0.874280224,0.779106034,0.707854229,0.840255411,0.710386377,0.712820067,0.874158438,0.72389704,0.853134567,0.915757587,0.901692017,0.832909124,0.800024789,0.836325732,0.883011864,0.759883658,0.709616223,0.737994489,0.823952164,0.831787439
NCBI:100874093,0.504845532,0.416264564,0.365421518,0.527806066,0.924943155,0.874036761,0.544917682,0.373535879,0.728035819,0.551053191,0.625010037,0.703544507,0.417912384,0.377122227,0.463164469,0.494369749,0.385373843,0.667335506,0.530832875,0.43388008,0.630198369,0.741293304
NCBI:100874100,0.644568361,0.535256677,0.650109658,0.650837193,0.815659639,0.926631458,0.526044491,0.379845326,0.466267851,0.654246794,0.737766528,0.72238098,0.54214327,0.444300805,0.545324663,0.738336476,0.457510348,0.690618349,0.476817559,0.753731497,0.510405454,0.451118539
NCBI:100874110,0.810148218,0.761881283,0.900580228,0.828889503,0.759025325,0.625126316,0.789143978,0.810787291,0.646234324,0.866680077,0.793172661,0.725891429,0.677047599,0.64035673,0.751608591,0.57133626,0.724518594,0.931703261,0.835672053,0.880566974,0.654090596,0.897267514
NCBI:100874113,0.656201097,0.790796409,0.688075865,0.672919577,0.949405278,0.644217185,0.652365385,0.716530773,0.694874483,0.783399941,0.757091686,0.698617303,0.674963142,0.710506052,0.844641248,0.604853194,0.679502571,0.793649065,0.814892948,0.728256508,0.761836586,0.836843561
NCBI:100874195,0.562365252,0.559784994,0.357011211,0.426009503,0.945692259,0.915906234,0.393822525,0.35008688,0.38818393,0.36123089,0.751701216,0.554249964,0.627145981,0.681916706,0.365026476,0.66805346,0.740931375,0.499705554,0.438214395,0.753767507,0.425562517,0.351799591
NCBI:100874205,0.676703843,0.749690564,0.694662468,0.776486381,0.781944209,0.571508297,0.826195281,0.718404444,0.659089326,0.68748871,0.715252504,0.619098212,0.557703307,0.692387985,0.750289354,0.627860156,0.671049685,0.770639996,0.714163646,0.637536246,0.651413043,0.835296809
NCBI:100874211,0.752715707,0.360543374,0.517042301,0.576145097,0.930585954,0.822167108,0.387879097,0.359277927,0.383773099,0.617034281,0.653092638,0.439422797,0.730527383,0.585787353,0.719230521,0.719125064,0.588716806,0.405332403,0.439669156,0.403371878,0.659371249,0.531662304
NCBI:100874212,0.922254743,0.8866819,0.785681893,0.81334456,0.833857533,0.817197281,0.801102776,0.757650137,0.945533897,0.78475871,0.835435035,0.861801772,0.779795913,0.754716926,0.79208026,0.827351312,0.894581359,0.773973497,0.758762053,0.692611415,0.810782556,0.694569471
NCBI:100874216,0.811152451,0.858924161,0.937815435,0.802224937,0.754725543,0.737740246,1,0.958318674,0.826402567,0.872672943,0.990741706,0.728667839,0.790212629,0.702194431,0.905258018,0.745947449,0.764936562,0.839605936,0.908967716,0.896834901,0.723529968,0.817831839
NCBI:100874241,0.783883967,0.711223234,0.530960817,0.600901231,0.896701412,0.901306267,0.457975078,0.365842593,0.689180873,0.77828707,0.582464883,0.599587533,0.528180734,0.703187751,0.412658724,0.653794515,0.353955662,0.723794215,0.710446615,0.640533327,0.566456944,0.61151957
NCBI:100874255,0.551762643,0.720356081,0.413229595,0.465035428,0.871297914,0.903388297,0.507834695,0.543373701,0.715791515,0.42787272,0.764874289,0.734832773,0.525235336,0.593498839,0.608398705,0.632027405,0.529941326,0.52397345,0.362758596,0.772209837,0.684861751,0.382610813
NCBI:100874261,0.621155533,0.757667621,0.824617713,0.889236293,0.798833752,0.595401516,0.714425589,0.906619178,0.75386807,0.847548351,0.791610771,0.783400584,0.644409636,0.732303763,0.838554484,0.795141093,0.776036421,0.934136213,0.887647122,0.831300539,0.652324945,0.926988299
NCBI:100874300,0.757145817,0.477069377,0.714131622,0.36019743,0.871178866,0.896356564,0.754298468,0.701775443,0.504888646,0.69029344,0.538274739,0.771859908,0.665930863,0.495196696,0.473289657,0.539609318,0.38961673,0.398686561,0.637919598,0.501493964,0.587000501,0.384309685
NCBI:100874323,0.741300708,0.773338446,0.742671244,0.77484217,0.789334573,0.664038243,0.788757397,0.827024329,0.746674317,0.832417892,0.67863112,0.643280761,0.706150833,0.723295445,0.732050556,0.703296561,0.654791991,0.868634338,0.976057433,0.908529246,0.697358771,0.787273339
NCBI:100874342,0.929595425,0.733268861,0.772896733,0.665886797,0.601687935,0.811435564,0.75715208,0.792423503,0.823030265,0.675940788,0.642266775,0.801438087,0.851965101,0.862090997,0.814532092,0.892861436,0.898298593,0.726624345,0.602461594,0.646649179,0.824292903,0.635120163
NCBI:100874362,0.830321004,0.774698451,0.915524769,0.933493227,0.712128729,0.688640094,0.842638352,0.891114713,0.784510651,0.844182467,0.858626184,0.800857203,0.710051265,0.723651009,0.805276863,0.840571495,0.750798478,0.914186599,0.854708656,0.943258584,0.719220065,0.850725879
NCBI:100874363,0.531671729,0.510513927,0.53873104,0.748418429,0.688215691,0.721623407,0.587437524,0.558707241,0.631516916,0.694602069,0.672573781,0.614739765,0.412812412,0.561394259,0.481026393,0.476813817,0.572854668,0.664073647,0.619449319,0.56793988,0.423984135,0.987760529
NCBI:100874433,0.504292749,0.622565089,0.529707318,0.539889131,0.855338028,0.828126487,0.765015698,0.536621322,0.50153301,0.641062894,0.494992702,0.65694389,0.715652121,0.5192877,0.626340946,0.360835683,0.381224216,0.764102075,0.458145442,0.601057876,0.505378277,0.463510891
NCBI:100885778,0.698113919,0.70101141,0.400369939,0.557764844,0.938979869,0.819263471,0.64522768,0.466607154,0.724563517,0.384105847,0.762801541,0.72788841,0.765686103,0.685013074,0.678595165,0.541974824,0.648169809,0.774223717,0.400626256,0.644473667,0.678836863,0.731542512
NCBI:100885779,0.842440835,0.793220053,0.458828962,0.626892169,0.600893236,0.557379404,0.936555042,0.403998855,0.944917194,0.539654071,0.57327172,0.5546761,0.858944021,0.718074133,0.754300834,0.5169583,0.441561554,0.722004957,0.915115959,0.98870246,0.894427845,0.613303117
NCBI:100885782,0.447999212,0.641632874,0.377227011,0.658353366,0.880188407,0.912429938,0.651266065,0.708716559,0.585354219,0.579651396,0.613633099,0.610900831,0.687739482,0.603560265,0.712100423,0.45458667,0.679934041,0.394819815,0.592578759,0.700576748,0.521665061,0.362000704
NCBI:100885795,0.62872245,0.703722974,0.791095035,0.745127789,0.825256593,0.691222949,0.689719824,0.635019284,0.64245505,0.673396046,0.677640953,0.695503994,0.634869436,0.570711222,0.722204973,0.69379166,0.680059162,0.749507093,0.771199784,0.788555097,0.743200683,0.734047455
NCBI:100887755,0.914852595,0.59918763,0.459244648,0.575192303,0.594793721,0.425817764,0.922406646,0.655824107,0.861119559,0.717721968,0.7739718,0.532077465,0.716707257,0.487979735,0.785942233,0.405049249,0.713748863,0.417094263,0.865900643,0.897345054,0.895696201,0.527445804
NCBI:100996251,0.501137722,0.381210889,0.658211863,0.470235611,0.828053028,0.862369404,0.651763876,0.74650664,0.363455867,0.44870028,0.61195754,0.779235467,0.66528088,0.647675399,0.463260617,0.596953794,0.506398632,0.453040784,0.669193592,0.593540796,0.768030642,0.600837045
NCBI:100996295,0.566186983,0.669080462,0.684853802,0.564387793,0.805345634,0.916984495,0.754702893,0.428336944,0.433110746,0.531577115,0.544924268,0.441610779,0.620979169,0.68773655,0.703029396,0.635527029,0.662729019,0.680803456,0.438958531,0.368739993,0.483810772,0.576387987
NCBI:100996307,0.701372547,0.669416364,0.684952816,0.659011845,0.738485707,0.636396931,0.689184876,0.716218973,0.701250552,0.648053001,0.687409663,0.619368682,0.694265617,0.554332489,0.662084997,0.716084234,0.638140261,0.721821425,0.681361172,0.691897393,0.620422208,0.76950208
NCBI:100996348,0.586043779,0.722841476,0.576327495,0.483053432,0.63293996,0.662863197,0.620719196,0.47634033,0.496664252,0.737893016,0.404175726,0.731798194,0.695089284,0.72511085,0.461312212,0.418303662,0.652847517,0.487493022,0.437427241,0.715758912,0.720249457,0.783022079
NCBI:100996425,0.633382307,0.535777568,0.515790288,0.606660021,0.893158618,0.832452761,0.392933923,0.631085933,0.442985673,0.660744414,0.482507459,0.576878067,0.423802269,0.403640219,0.688605007,0.377160475,0.614807223,0.465419746,0.555781547,0.602118091,0.699315145,0.773613871
NCBI:100996485,0.65576047,0.670345754,0.65909109,0.745112039,0.892784886,0.549563411,0.704894434,0.745830702,0.749823902,0.687995221,0.65879327,0.671761796,0.610529563,0.61581414,0.65755979,0.607337889,0.713591036,0.692507605,0.713464623,0.768421194,0.626305941,0.730778728
NCBI:100996541,0.695730665,0.801264647,0.833834892,0.934100478,0.782552285,0.631560214,0.85432866,0.891226389,0.707652586,0.775504853,0.847602375,0.783894909,0.663763614,0.758333416,0.858813325,0.705716578,0.636935692,0.822229872,0.868484803,0.867475651,0.670020987,0.852381148
NCBI:100996590,0.715042558,0.656716164,0.718514597,0.71534473,0.761816693,0.627712126,0.686292269,0.737793426,0.687201016,0.770167452,0.731962023,0.707152542,0.590551357,0.659754171,0.715410916,0.649412186,0.713103313,0.83604746,0.726868396,0.651833176,0.68097147,0.764728173
NCBI:100996732,0.585840572,0.591872231,0.660009442,0.605921969,0.839192858,0.916946791,0.464511647,0.584080407,0.498278945,0.619068103,0.353656103,0.380071265,0.614177876,0.364950023,0.356672702,0.449763282,0.360358745,0.437634833,0.418292217,0.43361583,0.584887699,0.551896828
NCBI:101060264,0.483201958,0.678311828,0.556614873,0.472714284,0.559898904,0.527746362,0.600361045,0.649969618,0.738052228,0.487912752,0.703633461,0.693672448,0.649751225,0.472055879,0.518196474,0.655726014,0.61538485,0.464457677,0.648494853,0.659758539,0.578148007,0.987106547
NCBI:101060691,0.660992848,0.631367916,0.662734476,0.706174993,0.759135718,0.616843512,0.60163838,0.623580042,0.692524372,0.727691047,0.613727853,0.633090179,0.593598395,0.567135705,0.641907687,0.485610936,0.73207915,0.633391469,0.647633648,0.684128649,0.674272851,0.686953581
NCBI:101154753,0.457642074,0.72923719,0.471590941,0.50945989,0.938929176,0.901713878,0.6038579,0.511075823,0.429393754,0.367186881,0.557025646,0.673485458,0.629739587,0.761728702,0.576557648,0.570946133,0.697629256,0.741894769,0.463361913,0.551523711,0.435647406,0.578559673
NCBI:101234261,0.550581485,0.54063572,0.433803339,0.601257202,0.839082361,0.838141951,0.623044339,0.573591892,0.489112836,0.37906314,0.474042176,0.463314257,0.57426434,0.446926199,0.428520113,0.463236749,0.61241798,0.686908808,0.643202424,0.64578756,0.459559265,0.57104724
NCBI:101243555,0.81882921,0.727578491,0.524634837,0.549488847,0.746950476,0.600046614,0.957704949,0.442548194,0.922689848,0.728876762,0.721696504,0.564302127,0.752242447,0.557779141,0.435333512,0.557828638,0.415075387,0.749083462,0.926504329,0.779268391,0.960349525,0.530741484
NCBI:101669762,0.681538289,0.707687591,0.68640743,0.757159728,0.681838194,0.580775927,0.673072232,0.805716826,0.639802487,0.716013445,0.674303251,0.579448805,0.692221875,0.526918799,0.624116733,0.696948039,0.593143203,0.721029808,0.699892286,0.684269064,0.634208067,0.751083647
NCBI:101669767,0.714334154,0.767167491,0.674538854,0.73126879,0.846452927,0.681571486,0.668825524,0.73730762,0.689568744,0.750859239,0.784644947,0.685369808,0.700410932,0.700311672,0.725842916,0.715930047,0.847219546,0.846942604,0.862536361,0.752088288,0.721272955,0.735653804
NCBI:101752399,0.620841169,0.737430676,0.653459121,0.690730902,0.729351287,0.657344223,0.520309169,0.686822387,0.573955911,0.705631045,0.61772249,0.608637392,0.729480093,0.583701784,0.585282924,0.579298491,0.609136253,0.600753309,0.734106404,0.704638958,0.715151052,0.670427185
NCBI:101805488,0.741724581,0.626080378,0.704355637,0.733788238,0.613174285,0.432519152,0.91998274,0.618677496,0.818692119,0.596303928,0.514190507,0.587786872,0.714033955,0.40377665,0.686088478,0.552005773,0.725815606,0.456432363,0.86061702,0.904602398,0.999840594,0.625064694
NCBI:101805492,0.591079084,0.69444824,0.737150506,0.447011469,0.709511304,0.371635841,0.387396181,0.464388922,0.56176622,0.681569756,0.67861158,0.704512281,0.475679786,0.675484266,0.401959388,0.879620312,0.57764199,0.735735869,0.641714497,0.442074814,0.498986084,0.589073862
NCBI:101926888,0.86137282,0.849837149,0.795535539,0.823291966,0.6662862,0.669528425,0.856692687,0.888508959,0.718369609,0.8466809,0.818794434,0.770718994,0.704488431,0.713611184,0.838634948,0.755649788,0.738082877,0.656409939,0.755449769,0.831921404,0.687608154,0.809865181
NCBI:101926895,0.789355424,0.909382521,0.878941943,0.82078803,0.760666871,0.792129904,0.835353808,0.841344741,0.730502528,0.991327004,0.869391637,0.670687296,0.762747066,0.684947549,0.798979602,0.773443244,0.702683812,0.762918317,0.689231622,0.802372795,0.790359226,0.760946314
NCBI:101926926,0.70630465,0.653884548,0.595810279,0.48047449,0.855265598,0.813321396,0.643799693,0.423376884,0.669642866,0.730898047,0.717941748,0.628296426,0.55658174,0.704713763,0.422535971,0.717394962,0.510207894,0.458942836,0.720556045,0.612195059,0.451619595,0.356164667
NCBI:101926933,0.456403431,0.328581455,0.892071527,0.698223468,0.718435769,0.79467359,0.853903524,0.760214811,0.858797702,0.851178174,0.898119115,0.862121227,0.766641334,0.823523619,0.820200596,0.753905325,0.823863394,0.88786733,0.733473333,0.833115997,0.824843935,0.840752632
NCBI:101926956,0.689257648,0.65186003,0.696235859,0.807426437,0.826600985,0.596395056,0.796822402,0.736125816,0.624539838,0.669066089,0.683243881,0.663909197,0.675946576,0.728729872,0.706257259,0.709459571,0.621202438,0.768047771,0.841019245,0.661366127,0.663998941,0.761168117
NCBI:101926987,0.752328403,0.862103082,0.743387101,0.795311138,0.8103277,0.66807631,0.73164772,0.777540218,0.751411411,0.676979828,0.840507495,0.73662945,0.593184674,0.679361852,0.7901391,0.637141413,0.629714663,0.860287673,0.884587815,0.836771443,0.680102839,0.829327533
NCBI:101927027,0.67913742,0.725038707,0.791088928,0.693964376,0.79978166,0.620066769,0.83188489,0.687118347,0.663106243,0.661419909,0.669721538,0.752890691,0.60959134,0.640406796,0.691741115,0.626836954,0.58232825,0.864488784,0.772564791,0.776407227,0.615752269,0.725954181
NCBI:101927081,0.555329137,0.435168913,0.531241286,0.707924371,0.910135435,0.810305561,0.531080502,0.448779205,0.553528023,0.760148444,0.503918784,0.739148121,0.513203888,0.499656159,0.667950839,0.472667201,0.666299479,0.449094475,0.528338363,0.524849892,0.708642542,0.545095159
NCBI:101927084,0.70636109,0.773230342,0.752484194,0.781223031,0.848272539,0.716293843,0.781342532,0.797436161,0.741964176,0.823316968,0.856909038,0.715960683,0.680374835,0.775321578,0.806987817,0.731014576,0.819854816,0.885176806,0.876158091,0.635292627,0.682014199,0.833711835
NCBI:101927111,0.682791642,0.666422035,0.543656507,0.55093264,0.91125714,0.818080981,0.704372814,0.381194907,0.732347788,0.672330317,0.520118858,0.473995339,0.62155548,0.414150849,0.584625467,0.357107872,0.751511849,0.562877832,0.721760249,0.570095177,0.603836358,0.674583961
NCBI:101927117,0.648328803,0.695242654,0.850603188,0.859594487,0.87659854,0.742760883,0.751079958,0.730627321,0.667662542,0.856961762,0.727889774,0.655223317,0.676069961,0.752954374,0.631756065,0.584087532,0.70189703,0.802740994,0.833482953,0.783088604,0.573952977,0.774073599
NCBI:101927149,0.769871464,0.483081439,0.37547235,0.585025914,0.868989322,0.874238421,0.675920033,0.699553787,0.543321832,0.518035082,0.396088543,0.42400471,0.676236015,0.420596128,0.725526848,0.720670755,0.664391722,0.626982267,0.49663404,0.407261641,0.756047055,0.677844852
