,O43474,O60216,O75534,P13639,P26358,P28069,P40763,Q00839,Q13363,Q15022,Q15059,Q15233,Q15366,Q15717,Q15910,Q6UXN9,Q8N6T7,Q8TB72,Q96EV2,Q9UBK2,Q9Y2Z0,Q9Y6K1
NCBI:100507463,0.725933437,0.684626474,0.945971925,0.665790296,0.976,0.691224994,0.787435785,0.72015827,0.631532019,0.837328899,0.624725903,0.759402164,0.678561286,0.727037163,0.686618235,0.62137865,0.838786642,0.787303026,0.858525725,0.805134717,0.686194919,0.871833389
NCBI:100507487,0.670522948,0.692099125,0.693414076,0.628836872,0.863798105,0.685938019,0.667711164,0.737182564,0.598759208,0.780392186,0.877701008,0.698782005,0.61576468,0.600627165,0.767647602,0.643543075,0.849766736,0.766463017,0.816150057,0.692842877,0.623845612,0.731977221
NCBI:100507489,0.535606252,0.549515922,0.574785271,0.461248931,0.908313562,0.812029424,0.50743702,0.682435929,0.364432992,0.460701909,0.662939332,0.492110725,0.431769576,0.569843791,0.521097374,0.773871034,0.593416292,0.45528668,0.751068484,0.490049063,0.724859872,0.358567439
NCBI:100507495,0.568792225,0.671619945,0.77248936,0.645756734,0.787323256,0.611223905,0.674444619,0.608722812,0.568358261,0.778712462,0.896970658,0.885718206,0.699355783,0.556496747,0.788205573,0.657585059,0.999261277,0.744377779,0.716945522,0.652103735,0.684292479,0.672391373
NCBI:100507530,0.724845157,0.531717287,0.406151959,0.414741197,0.922042865,0.867382876,0.316354939,0.310043933,0.369019532,0.348126505,0.505267003,0.58183363,0.376389355,0.360647578,0.632313212,0.616332332,0.732023142,0.365920489,0.368784388,0.583789421,0.616703983,0.461541223
NCBI:100507533,0.546019424,0.556982819,0.690083074,0.608887876,0.8267397,0.789343223,0.42401136,0.496376833,0.526885625,0.346453517,0.62231732,0.571989962,0.443103731,0.678588352,0.507894534,0.441147616,0.505769865,0.42753034,0.485835303,0.753570876,0.755823501,0.36652272
NCBI:100507557,0.476440641,0.38623881,0.379311324,0.535762379,0.809121141,0.809605377,0.637432952,0.427448739,0.66550207,0.604310451,0.714551437,0.662718754,0.549159674,0.362176709,0.479314049,0.770115225,0.651424166,0.43529567,0.555465478,0.362612506,0.6066414,0.679037402
NCBI:100507582,0.783604924,0.381767145,0.698018657,0.606989793,0.910502924,0.903032707,0.664096603,0.645671962,0.332461789,0.394504992,0.551756176,0.549978689,0.446235304,0.501057631,0.356570629,0.538878468,0.777202008,0.391643013,0.767177215,0.585172571,0.523452336,0.448051851
NCBI:100507602,0.740029729,0.677918033,0.933943846,0.948065741,0.793099289,0.676950256,0.699110495,0.795313681,0.736571717,0.764418816,0.786657689,0.679637536,0.676286563,0.643106596,0.812532507,0.616740091,0.73253207,0.923577512,0.861607684,0.867093866,0.668610469,0.911928465
NCBI:100507639,0.72789616,0.736389812,0.707921623,0.895564405,0.755160388,0.579029741,0.774316816,0.746213103,0.668279368,0.754214675,0.780778523,0.918568657,0.692664715,0.741169535,0.845487464,0.755623159,0.795661097,0.830913386,0.903848759,0.849636967,0.717504431,0.782156648
NCBI:100507651,0.636524408,0.629851409,0.725073048,0.69282126,0.74668854,0.587995412,0.670805559,0.667118586,0.613562434,0.882947789,0.95226998,0.897120879,0.545992953,0.622269589,0.94030025,0.590843429,0.883474479,0.744030201,0.688560912,0.724277181,0.616762887,0.677359898
NCBI:100508120,0.673936873,0.7351604,0.679955929,0.765234585,0.875259382,0.605686327,0.760048224,0.720428193,0.71568021,0.750683579,0.896862746,0.745240617,0.657907161,0.740680507,0.888469253,0.650381551,0.887421053,0.703816128,0.788036123,0.802405662,0.700881653,0.72570631
NCBI:100509894,0.565783194,0.595668244,0.70066187,0.638339741,0.684537056,0.605883447,0.637019934,0.94633886,0.591202983,0.749091696,0.592167077,0.631101486,0.717086122,0.758646994,0.683115959,0.758365,0.737068817,0.662862787,0.679007909,0.689216249,0.649950316,0.760971352
NCBI:100526831,0.696130082,0.617861489,0.6393689,0.654617725,0.858455236,0.699127525,0.646223954,0.665689344,0.59934186,0.599309955,0.949297202,0.799814011,0.618181468,0.567288488,0.878352627,0.619357376,0.861857545,0.806923081,0.77710516,0.68085334,0.698896691,0.656117558
NCBI:100528062,0.459680639,0.473818359,0.445282343,0.38140039,0.866661045,0.884404335,0.608012544,0.528823448,0.507568319,0.666463619,0.5348764,0.615495446,0.575772092,0.424056594,0.753550347,0.435083738,0.40444255,0.457237431,0.681274217,0.54326473,0.43898479,0.617492447
NCBI:100533483,0.65022195,0.719256242,0.703561144,0.686200016,0.672362334,0.603651821,0.56822422,0.723546973,0.582859148,0.831917574,0.868915045,0.750583664,0.599897321,0.57769552,0.932380493,0.628144801,0.882939627,0.726229829,0.643316286,0.622685865,0.678390978,0.539518658
NCBI:100616530,0.774627849,0.907657529,0.783147705,0.782389063,0.638137805,0.819371414,0.743517217,0.728542458,0.795948263,0.744424939,0.815632816,0.898178809,0.84268014,0.725089765,0.970838867,0.718233687,0.883683148,0.832332712,0.738988179,0.826762411,0.703347713,0.765983174
NCBI:100630918,0.90669014,0.466995919,0.584392559,0.443933573,0.39522058,0.591614596,0.790400103,0.420068343,0.764224453,0.755486627,0.434623721,0.623140975,0.790804489,0.406997112,0.661401827,0.563958725,0.783407031,0.481156905,0.893656328,0.971471245,0.939293519,0.724088761
NCBI:100642175,0.769394513,0.660855207,0.844423517,0.885429687,0.692246791,0.672196406,0.76277048,0.809511544,0.73861421,0.879201415,0.904410298,0.750626281,0.845931614,0.733917556,0.805127139,0.707549816,0.95312496,0.791007574,0.748832937,0.866983016,0.774567768,0.984555305
NCBI:100652736,0.714655811,0.749792324,0.823714227,0.793304047,0.799426745,0.664953997,0.704838433,0.782767385,0.721709802,0.838843177,0.925216365,0.755450527,0.766383886,0.607076882,0.783165463,0.670267043,0.925913838,0.849927088,0.930054886,0.742755984,0.611439804,0.898220626
NCBI:100652739,0.763797382,0.590824931,0.47187184,0.627216754,0.786303615,0.905273409,0.568926805,0.569803779,0.656058109,0.584219234,0.42519683,0.566572792,0.428309303,0.404053203,0.382105693,0.618176818,0.568493658,0.387466837,0.66153159,0.590918725,0.729110321,0.679709188
NCBI:100652740,0.883312964,0.689994466,0.484714724,0.579791343,0.624700105,0.743041809,0.874182699,0.360060509,0.848317702,0.610290074,0.62750686,0.755853888,0.888624685,0.687225631,0.672562235,0.538569897,0.514154457,0.510760525,0.853768658,0.769172969,0.959988549,0.719266178
NCBI:100652770,0.71395098,0.80340886,0.665758698,0.755716498,0.858359317,0.607528677,0.684280975,0.745980183,0.568332703,0.874614892,0.807458465,0.783908064,0.631934078,0.630006122,0.803623133,0.655649833,0.993184953,0.712181947,0.753591139,0.654284121,0.69289202,0.788119199
NCBI:100652772,0.588471187,0.678733657,0.869854504,0.687459619,0.811782268,0.577210324,0.575815925,0.642626904,0.573323818,0.67910838,0.689588942,0.567049152,0.602270382,0.610536306,0.663480897,0.611260417,0.914650979,0.715355987,0.709896153,0.770443166,0.708844304,0.98078901
NCBI:100652791,0.513196739,0.66748142,0.504963113,0.474535878,0.875356713,0.865083453,0.51358304,0.725507454,0.537284558,0.389054115,0.435758387,0.629859435,0.362201444,0.419057026,0.575210999,0.364015489,0.507345098,0.553359248,0.427994509,0.423246328,0.513594931,0.597181192
NCBI:100750246,0.569100438,0.637451503,0.482482952,0.531143529,0.822533446,0.782809053,0.698909265,0.653294601,0.492266297,0.554083339,0.550752821,0.4744549,0.615876995,0.364296141,0.456034641,0.771200255,0.711630578,0.691559517,0.64222914,0.521148946,0.480707358,0.631742379
NCBI:100750247,0.739637623,0.884635959,0.856908512,0.890328558,0.720951464,0.889226615,0.704552814,0.705916777,0.81408945,0.715189203,0.712097086,0.901563146,0.696442072,0.669367299,0.788351759,0.688838192,0.677271139,0.721936432,0.814775895,0.917405523,0.732368143,0.700119382
NCBI:100775107,0.661871631,0.784158921,0.839172183,0.759575418,0.760512659,0.653418532,0.660502697,0.858943108,0.66944963,0.904284991,0.794486775,0.861978635,0.654536511,0.643161183,0.81927037,0.670095189,0.974885996,0.842033824,0.828771715,0.648197634,0.645845061,0.800497974
NCBI:100820709,0.471005029,0.423158175,0.689877401,0.445853854,0.816381377,0.861788391,0.666688506,0.720168306,0.536424191,0.615513912,0.708185078,0.590574662,0.51706677,0.700473862,0.349941218,0.732860567,0.609330252,0.427447578,0.504047903,0.531416147,0.678508941,0.76519242
NCBI:100852407,0.585489064,0.391357531,0.617325616,0.462953287,0.807208968,0.914968335,0.495009445,0.620922365,0.549733561,0.616007602,0.345139426,0.580553958,0.53863942,0.49711418,0.422622339,0.5338242,0.539906068,0.458934062,0.468488941,0.542957865,0.387909141,0.567694988
NCBI:100852410,0.84602924,0.82741863,0.849946513,0.878583462,0.777178408,0.604805415,0.794054563,0.9585,0.781835184,0.90291093,0.764372374,0.870214089,0.654588553,0.671887497,0.884088039,0.825244002,0.788401122,0.811692544,0.732073826,0.887636386,0.863179721,0.957633558
NCBI:100859930,0.613908007,0.583316893,0.926078161,0.716085683,0.776544916,0.640758105,0.680208671,0.680224114,0.632035606,0.661468956,0.688363853,0.642008885,0.564781943,0.658230528,0.695192604,0.689457666,0.751883459,0.782355736,0.728477097,0.745411435,0.671209329,0.98782502
NCBI:100861402,0.713034786,0.489127512,0.455231907,0.576593691,0.842107476,0.801424253,0.544869614,0.443149688,0.40632795,0.509020147,0.603027472,0.378825088,0.660753257,0.538904262,0.621981747,0.432807291,0.604423456,0.552243126,0.472003307,0.431843535,0.498192638,0.751111555
NCBI:100861513,0.85211481,0.811508068,0.782242084,0.777858024,0.63886604,0.843321646,0.760506576,0.755339307,0.804823335,0.972494616,0.963469247,0.930127028,0.843713374,0.826951567,0.937821962,0.885919849,0.814205595,0.695397248,0.720992029,0.77765037,0.814934257,0.784713524
NCBI:100861516,0.771691758,0.861302211,0.937003262,0.786954294,0.655334818,0.742241846,0.845918816,0.842708764,0.788547317,0.859808141,0.887680563,0.908161448,0.684523437,0.680101378,0.840205945,0.666513518,0.879353946,0.700607405,0.816076825,0.817410872,0.72649948,0.859581254
NCBI:100861530,0.648409238,0.715163657,0.558463133,0.550241106,0.74098368,0.585911572,0.663924442,0.579257171,0.683608284,0.730112329,0.837378009,0.809719903,0.526776863,0.574188443,0.956733125,0.606246514,0.867285017,0.62069505,0.632310023,0.610226294,0.638711393,0.617302444
NCBI:100862680,0.546104673,0.491820636,0.643677378,0.608233198,0.783162079,0.90782902,0.460489502,0.523605215,0.503199996,0.472692094,0.578517587,0.471706295,0.607152612,0.426985642,0.487575187,0.658032872,0.466694181,0.360355922,0.513543268,0.645866625,0.52584118,0.404610431
NCBI:100862692,0.628315797,0.530349343,0.65737896,0.62851556,0.923089281,0.825780792,0.695285107,0.605166439,0.645831243,0.452510263,0.409337568,0.680153955,0.47288974,0.685604607,0.65413279,0.777930793,0.406362643,0.595044318,0.574471211,0.533904368,0.734036932,0.509938574
NCBI:100873065,0.510531532,0.658962241,0.62835169,0.637631411,0.637996084,0.595469935,0.56883244,0.570025855,0.622172514,0.848499866,0.793936783,0.764190586,0.613145287,0.584040861,0.766529161,0.64870861,0.900190964,0.707618842,0.69548037,0.684647492,0.683212544,0.669412507
NCBI:100873165,0.630064779,0.799476282,0.727246253,0.600859857,0.712866504,0.614606413,0.592843395,0.712241716,0.605040953,0.755986327,0.829104371,0.597927629,0.570749016,0.671812872,0.805224818,0.547991581,0.879196764,0.774744811,0.746484029,0.721989968,0.616753251,0.704147354
NCBI:100873902,0.633166916,0.609953704,0.68629591,0.599873814,0.68608204,0.567264488,0.62292019,0.628735033,0.498104412,0.848229315,0.833068192,0.865354468,0.668695452,0.618317952,0.790197843,0.535777642,0.914608855,0.641020839,0.609153424,0.677684636,0.661526471,0.671580204
NCBI:100873930,0.580046793,0.463055784,0.383061,0.658476552,0.895682287,0.822515877,0.389581017,0.692063146,0.445679528,0.623215021,0.722356532,0.71345664,0.54585624,0.534427448,0.542919552,0.415221068,0.522966633,0.351726125,0.369375889,0.608989316,0.599841292,0.600487494
NCBI:100873932,0.496924979,0.509492557,0.481030353,0.373071202,0.845535856,0.90212584,0.506342366,0.651997191,0.395350647,0.572442883,0.552488733,0.446981101,0.71156427,0.468807608,0.582839636,0.44668531,0.682867218,0.379499207,0.366463694,0.730913114,0.350120462,0.358434642
NCBI:100873935,0.564677696,0.597964368,0.443093538,0.69566774,0.812471017,0.787108343,0.600438916,0.524100766,0.511135409,0.683115492,0.439660533,0.629434225,0.37486818,0.546039892,0.521396204,0.695257231,0.540478287,0.668146247,0.58677717,0.354907581,0.68524517,0.48488022
NCBI:100873939,0.896797707,0.900724148,0.82047232,0.736359734,0.684032682,0.631379939,0.73609932,0.692451817,0.806016913,0.756998246,0.810303138,0.955271908,0.855365314,0.75463689,0.90264417,0.806027169,0.868714141,0.682023874,0.715538007,0.885772669,0.784793205,0.755017684
NCBI:100873947,0.524723353,0.672464554,0.487288532,0.550999954,0.899157782,0.816416566,0.687751244,0.571724272,0.421639682,0.466116775,0.39377174,0.632271433,0.440272439,0.378824806,0.448744468,0.561904112,0.558642284,0.772698807,0.764334603,0.40860336,0.512989754,0.420217199
NCBI:100873949,0.797227201,0.79689943,0.844076536,0.848712082,0.712769058,0.640874323,0.865706056,0.808199245,0.766412094,0.74947088,0.975530638,0.865748551,0.728560239,0.639251397,0.794419837,0.80779685,0.924392008,0.838165997,0.75871073,0.833123051,0.765766431,0.799944206
NCBI:100873952,0.77640709,0.80605394,0.884162466,0.749882052,0.66071047,0.656256407,0.854243237,0.815628135,0.727518097,0.860333712,0.905862725,0.814345374,0.798789594,0.724066529,0.823031663,0.73177913,0.899660545,0.75164756,0.827819369,0.822565309,0.769210409,0.824514479
NCBI:100873969,0.404031067,0.658859228,0.596167285,0.42544246,0.827964008,0.778944167,0.31659347,0.580621661,0.340553698,0.457417099,0.377092008,0.72560731,0.549995857,0.723194401,0.667722776,0.723880058,0.462284619,0.731423426,0.611484634,0.721509839,0.652791648,0.708466623
NCBI:100873972,0.75952722,0.407157561,0.492301302,0.455183786,0.90823643,0.879518919,0.469587573,0.730695197,0.42785878,0.54702762,0.35025185,0.450038537,0.530017995,0.695147466,0.615678164,0.594867487,0.508286202,0.728010889,0.439960826,0.698498904,0.548951124,0.512464108
NCBI:100873983,0.43022638,0.350656393,0.647765496,0.500097006,0.781581582,0.805485809,0.37726173,0.652262552,0.477595258,0.621158411,0.424481305,0.50699681,0.724659326,0.65614555,0.586971909,0.541346094,0.712285763,0.453465867,0.516317552,0.601135642,0.700196151,0.420734194
NCBI:100874028,0.729502138,0.717359524,0.484302529,0.361039943,0.821938482,0.85072397,0.423657764,0.467729132,0.409244819,0.48595192,0.488584989,0.477242071,0.678688037,0.548928494,0.548030622,0.605819996,0.416000685,0.465951617,0.436022322,0.613632203,0.689659632,0.673983623
NCBI:100874033,0.845551898,0.91151079,0.866512877,0.746159006,0.756448228,0.708992439,0.763184173,0.77792102,0.740744547,0.849542018,0.764342452,0.966112292,0.797129826,0.779339343,0.835754964,0.783365632,0.916500737,0.831728617,0.846482472,0.97003687,0.800208622,0.842203684
NCBI:100874039,0.425620277,0.53186172,0.506552461,0.502666928,0.817742417,0.861944965,0.324667539,0.703252079,0.497185386,0.598100143,0.465670799,0.589679453,0.383696309,0.579108554,0.428173974,0.49501052,0.460267664,0.686305175,0.751343379,0.44224251,0.776350593,0.358537561
NCBI:100874042,0.728918874,0.889542142,0.717276181,0.716064896,0.644531288,0.758159054,0.748651661,0.737330939,0.80532135,0.827609455,0.86888378,0.762033978,0.742554752,0.759246934,0.859025916,0.745452775,0.845953883,0.715657952,0.711261227,0.797624134,0.841779394,0.709859482
NCBI:100874048,0.824000202,0.806623638,0.686816505,0.77256252,0.718390046,0.768814479,0.708665384,0.762565059,0.761242916,0.902537184,0.838748674,0.878151241,0.821668252,0.71790502,0.827866783,0.704579086,0.980629591,0.880651557,0.789782528,0.815679416,0.782833135,0.734410924
NCBI:100874052,0.723054952,0.798379095,0.895044873,0.870016311,0.772988325,0.758166703,0.917149075,0.778798473,0.711266176,0.726255036,0.769552617,0.772053164,0.712094352,0.68137508,0.89052173,0.705154319,0.799620951,0.849951623,0.805590372,0.968195452,0.610042244,0.885025204
NCBI:100874054,0.703949753,0.45334608,0.439854195,0.375864922,0.853589095,0.842593404,0.341352556,0.346200837,0.30870745,0.403446339,0.733842909,0.42928078,0.730950478,0.67229869,0.504243375,0.635383255,0.490286918,0.744475776,0.611557742,0.459470484,0.51856436,0.68970037
NCBI:100874058,0.701791056,0.571049344,0.733481186,0.333794152,0.792788059,0.90822433,0.67414539,0.430766973,0.720788428,0.622454849,0.698193086,0.458828127,0.404011303,0.655827662,0.483691045,0.565159631,0.517281838,0.522483103,0.465363347,0.5496328,0.680170652,0.643769172
NCBI:100874064,0.798951861,0.859406943,0.800003814,0.765634342,0.746885515,0.743546341,0.74627237,0.878519918,0.837205364,0.728492502,0.807003208,0.850324057,0.838218431,0.735052477,0.875538912,0.820066,0.954322908,0.765274091,0.677076654,0.835040188,0.753978063,0.815259047
NCBI:100874068,0.644480824,0.749494886,0.765462518,0.737363256,0.843632439,0.7054129,0.757055374,0.834488747,0.706657223,0.85496585,0.908892507,0.851438651,0.648180726,0.634785941,0.831895955,0.673999264,0.900860147,0.809473662,0.839074429,0.702713113,0.678203415,0.783974632
NCBI:100874078,0.421427864,0.69581652,0.470739818,0.509726506,0.816495204,0.858173364,0.686281818,0.5873075,0.572434501,0.378350649,0.625098704,0.454517135,0.546487309,0.615549942,0.36299981,0.535688244,0.59019721,0.436568214,0.481113223,0.7371375,0.48243098,0.542300018
NCBI:100874085,0.77507017,0.749915476,0.782465569,0.730046788,0.617149331,0.721125562,0.694354236,0.660775559,0.837699381,0.967992693,0.860487129,0.830442812,0.806388562,0.895181054,0.820077757,0.833649015,0.901617235,0.577293925,0.726677767,0.717951741,0.855419651,0.733352543
NCBI:100874087,0.821904655,0.832970195,0.861180224,0.755106034,0.683854229,0.816255411,0.668886377,0.671320067,0.832658438,0.848824173,0.977975775,0.851078092,0.884192017,0.815409124,0.840355528,0.836325732,0.980254633,0.759883658,0.709616223,0.737994489,0.823952164,0.831787439
NCBI:100874093,0.741944195,0.350735118,0.474014913,0.469826024,0.818698348,0.857097892,0.508810092,0.388756581,0.562516451,0.616373939,0.477055662,0.522256915,0.49254338,0.600804974,0.530853012,0.441972932,0.685346055,0.452974164,0.616887119,0.759110875,0.737561595,0.378726656
NCBI:100874100,0.516503515,0.339968627,0.621027312,0.564847792,0.906624178,0.871608582,0.313568142,0.447849274,0.312773364,0.645843427,0.38390335,0.478646272,0.465116452,0.499311153,0.761513887,0.684505205,0.630722952,0.548538608,0.424435049,0.744570592,0.498993026,0.352755697
NCBI:100874110,0.797048218,0.748781283,0.887480228,0.804889503,0.735025325,0.601126316,0.747643978,0.769287291,0.604734324,0.795910946,0.903403053,0.980660062,0.659547599,0.62285673,0.816211227,0.57133626,0.878543217,0.931703261,0.835672053,0.880566974,0.654090596,0.897267514
NCBI:100874113,0.643101097,0.777696409,0.674975865,0.648919577,0.925405278,0.620217185,0.610865385,0.675030773,0.653374483,0.818628373,0.916842944,0.778865967,0.657463142,0.693006052,0.884809517,0.604853194,0.865714984,0.793649065,0.814892948,0.728256508,0.761836586,0.836843561
NCBI:100874195,0.744010646,0.372409615,0.37072938,0.596641516,0.802349429,0.874627746,0.310970131,0.440021278,0.62586176,0.55833403,0.517286661,0.731617205,0.745555172,0.384771195,0.513563568,0.606796984,0.770109097,0.75864464,0.471788809,0.383571695,0.694188868,0.376380874
NCBI:100874205,0.663603843,0.736590564,0.681562468,0.752486381,0.757944209,0.547508297,0.784695281,0.676904444,0.617589326,0.787210746,0.973004214,0.833734023,0.540203307,0.674887985,0.927964092,0.627860156,0.839001983,0.770639996,0.714163646,0.637536246,0.651413043,0.835296809
NCBI:100874211,0.700748776,0.526490867,0.534808843,0.626577537,0.794132751,0.81409332,0.510256661,0.683536094,0.33428962,0.345732638,0.552994468,0.562535799,0.720985117,0.394843361,0.659873779,0.451534928,0.756010371,0.60105788,0.446450981,0.745746834,0.361991232,0.670709069
NCBI:100874212,0.909154743,0.8735819,0.772581893,0.78934456,0.809857533,0.793197281,0.759602776,0.716150137,0.904033897,0.76725871,0.817935035,0.844301772,0.762295913,0.737216926,0.77458026,0.827351312,0.894581359,0.773973497,0.758762053,0.692611415,0.810782556,0.694569471
NCBI:100874216,0.798052451,0.845824161,0.924715435,0.778224937,0.730725543,0.713740246,0.9585,0.916818674,0.784902567,0.948558449,0.855069864,0.970341897,0.772712629,0.684694431,0.958607815,0.745947449,0.986336777,0.839605936,0.908967716,0.896834901,0.723529968,0.817831839
NCBI:100874241,0.42410068,0.407592953,0.542805967,0.66768849,0.898074849,0.907331234,0.648044532,0.57246375,0.702466151,0.553666607,0.714155292,0.467302931,0.755794586,0.701733414,0.521137207,0.452186653,0.5888939,0.711343641,0.742813383,0.423598191,0.394721446,0.701542684
NCBI:100874255,0.714712608,0.464482545,0.352597223,0.65332458,0.885501262,0.868357485,0.716520018,0.670707914,0.584876918,0.337530522,0.722133987,0.518745834,0.501309222,0.366325328,0.455061322,0.584205719,0.745078619,0.731875518,0.567560694,0.574068711,0.679768817,0.742023155
NCBI:100874261,0.608055533,0.744567621,0.811517713,0.865236293,0.774833752,0.571401516,0.672925589,0.865119178,0.71236807,0.773265552,0.859239684,0.746568717,0.626909636,0.714803763,0.857443367,0.795141093,0.977980543,0.934136213,0.887647122,0.831300539,0.652324945,0.926988299
NCBI:100874300,0.494367405,0.647068268,0.615801307,0.714874812,0.791038633,0.833178487,0.661885248,0.414949834,0.53218956,0.714738867,0.517534162,0.626014374,0.415800914,0.645228943,0.505122803,0.721930266,0.520141153,0.778638577,0.367423619,0.461240747,0.599324686,0.714909324
NCBI:100874323,0.728200708,0.440228521,0.804570919,0.75084217,0.765334573,0.640038243,0.747257397,0.785524329,0.705174317,0.814917892,0.66113112,0.625780761,0.688650833,0.705795445,0.714550556,0.703296561,0.763838959,0.868634338,0.976057433,0.908529246,0.697358771,0.811883845
NCBI:100874342,0.916495425,0.720168861,0.759796733,0.641886797,0.577687935,0.787435564,0.71565208,0.750923503,0.781530265,0.81012429,0.946674484,0.750419615,0.834465101,0.844590997,0.872178483,0.892861436,0.882457987,0.726624345,0.602461594,0.646649179,0.824292903,0.635120163
NCBI:100874362,0.817221004,0.761598451,0.902424769,0.909493227,0.688128729,0.664640094,0.801138352,0.849614713,0.743010651,0.797946818,0.927877556,0.838116465,0.692551265,0.706151009,0.880302222,0.840571495,0.841414445,0.914186599,0.854708656,0.943258584,0.719220065,0.850725879
NCBI:100874363,0.617177448,0.43967521,0.552993919,0.598614603,0.384646661,0.635740959,0.518592262,0.663755157,0.458648021,0.650238702,0.638157399,0.399579204,0.494093976,0.464950551,0.42716636,0.602949304,0.613855947,0.472456889,0.618263837,0.500430442,0.688390093,0.927054265
NCBI:100874433,0.396586783,0.481407665,0.354957914,0.645121253,0.854548646,0.909780039,0.321269979,0.398020822,0.568135539,0.383067841,0.642636758,0.461267797,0.345174195,0.673401446,0.663412545,0.452470955,0.38752491,0.67048406,0.379418071,0.626659852,0.704664087,0.411312245
NCBI:100885778,0.744496617,0.501978182,0.628637549,0.482712954,0.869762583,0.872075001,0.643010534,0.465652616,0.340894746,0.602130123,0.695067553,0.422037799,0.535242301,0.602347604,0.384360966,0.647342317,0.667065143,0.724450427,0.610601701,0.572643699,0.698588793,0.391550385
NCBI:100885779,0.754892608,0.67163236,0.691113864,0.712383806,0.694230818,0.411195869,0.81974154,0.652878077,0.723079197,0.49226813,0.682802476,0.766801372,0.718364312,0.736726862,0.649555229,0.679893195,0.59199743,0.700647422,0.764338194,0.923751787,0.840351566,0.463868528
NCBI:100885782,0.598875456,0.598996438,0.420375415,0.491561058,0.891566953,0.792238902,0.389207432,0.655950193,0.403756691,0.487591345,0.742172014,0.704462349,0.554137862,0.570585466,0.416585374,0.404077921,0.378145174,0.623013377,0.753674681,0.548805787,0.558246502,0.560020336
NCBI:100885795,0.61562245,0.690622974,0.777995035,0.721127789,0.801256593,0.667222949,0.648219824,0.593519284,0.60095505,0.765214206,0.79405185,0.933205716,0.617369436,0.553211222,0.856886743,0.69379166,0.805288428,0.749507093,0.771199784,0.788555097,0.743200683,0.734047455
NCBI:100887755,0.720663506,0.476962393,0.697529227,0.772648148,0.699109809,0.502539538,0.719463032,0.612756943,0.693813679,0.553624276,0.548617209,0.560405929,0.73861558,0.522527751,0.781096678,0.645113664,0.732207255,0.450520391,0.803850806,0.879921643,0.950069125,0.591222219
NCBI:100996251,0.780555433,0.713723095,0.458254178,0.540978752,0.925459562,0.820735317,0.726587406,0.463245394,0.444562502,0.556498942,0.538056758,0.417932012,0.418962405,0.679464286,0.562810038,0.402986471,0.396059849,0.75425378,0.576110502,0.61901827,0.646062408,0.411624785
NCBI:100996295,0.501615049,0.657359626,0.619431015,0.620876882,0.852717298,0.909615286,0.722115937,0.366766619,0.693732375,0.545878588,0.622270932,0.424721736,0.587098268,0.615237887,0.513408387,0.542881575,0.738657827,0.52650198,0.482311098,0.478149782,0.515141384,0.524113078
NCBI:100996307,0.688272547,0.656316364,0.671852816,0.635011845,0.714485707,0.612396931,0.647684876,0.674718973,0.659750552,0.630553001,0.669909663,0.601868682,0.676765617,0.536832489,0.644584997,0.716084234,0.638140261,0.721821425,0.681361172,0.691897393,0.620422208,0.76950208
NCBI:100996348,0.562546449,0.499933428,0.49287575,0.490795728,0.583333287,0.642558162,0.388765031,0.68505483,0.66148082,0.62126455,0.600306953,0.60874859,0.671343504,0.612995477,0.556568691,0.61084246,0.511378955,0.599585706,0.714073073,0.742019103,0.42669235,0.753239836
NCBI:100996425,0.609099743,0.61179419,0.561483233,0.720035657,0.865393513,0.862260987,0.398098196,0.654350194,0.310317861,0.537789482,0.39429574,0.673717257,0.70393405,0.659598752,0.63398572,0.604254641,0.644514063,0.532793868,0.441658306,0.503735506,0.358464036,0.641920569
NCBI:100996485,0.64266047,0.657245754,0.64599109,0.721112039,0.868784886,0.525563411,0.663394434,0.704330702,0.708323902,0.833092603,0.949796162,0.821475171,0.593029563,0.59831414,0.79589315,0.607337889,0.825093403,0.692507605,0.713464623,0.768421194,0.626305941,0.730778728
NCBI:100996541,0.682630665,0.788164647,0.820734892,0.910100478,0.758552285,0.607560214,0.81282866,0.849726389,0.666152586,0.884671655,0.855461334,0.942796742,0.646263614,0.740833416,0.854736359,0.705716578,0.837529378,0.822229872,0.868484803,0.867475651,0.670020987,0.852381148
NCBI:100996590,0.701942558,0.643616164,0.705414597,0.69134473,0.737816693,0.603712126,0.644792269,0.696293426,0.645701016,0.783871967,0.928650346,0.832462606,0.573051357,0.642254171,0.936116576,0.649412186,0.876025586,0.83604746,0.726868396,0.651833176,0.68097147,0.764728173
NCBI:100996732,0.762613223,0.71416994,0.399090641,0.355247848,0.835047265,0.843352147,0.59387809,0.436336556,0.664069539,0.472280294,0.505110811,0.731569872,0.503735135,0.694844066,0.64740927,0.574035949,0.664649737,0.498663547,0.6647834,0.744607979,0.712468011,0.617177904
NCBI:101060264,0.497704133,0.620353263,0.648039299,0.619693907,0.694909626,0.707451108,0.61611163,0.671784422,0.443307734,0.4373369,0.466102642,0.407194535,0.383961264,0.646615376,0.40861824,0.64347813,0.623831407,0.421046868,0.672887431,0.436813605,0.556139221,0.841578939
NCBI:101060691,0.647892848,0.618267916,0.649634476,0.682174993,0.735135718,0.592843512,0.56013838,0.582080042,0.651024372,0.959546109,0.962074675,0.916786265,0.576098395,0.549635705,0.970844198,0.485610936,0.956367212,0.633391469,0.647633648,0.684128649,0.674272851,0.686953581
