,O43474,O60216,O75534,P13639,P26358,P28069,P40763,Q00839,Q13363,Q15022,Q15059,Q15233,Q15366,Q15717,Q15910,Q6UXN9,Q8N6T7,Q8TB72,Q96EV2,Q9UBK2,Q9Y2Z0,Q9Y6K1
NCBI:100507459,0.624285551,0.795807623,0.820394871,0.796567773,0.740685243,0.670185024,0.760439506,0.707443497,0.699276407,0.862927074,0.810487995,0.774827233,0.726774492,0.731320393,0.891557007,0.65444185,0.790335097,0.873493919,0.933284568,0.760931952,0.771331074,0.795850876
NCBI:100507463,0.739033437,0.697726474,0.959071925,0.689790296,1,0.715224994,0.828935785,0.76165827,0.673032019,0.854828899,0.642225903,0.776902164,0.696061286,0.744537163,0.704118235,0.62137865,0.838786642,0.787303026,0.858525725,0.805134717,0.686194919,0.871833389
NCBI:100507487,0.683622948,0.705199125,0.706514076,0.652836872,0.887798105,0.709938019,0.709211164,0.778682564,0.640259208,0.797892186,0.895201008,0.716282005,0.63326468,0.618127165,0.785147602,0.643543075,0.849766736,0.766463017,0.816150057,0.692842877,0.623845612,0.731977221
NCBI:100507489,0.548706252,0.562615922,0.587885271,0.485248931,0.932313562,0.836029424,0.54893702,0.723935929,0.405932992,0.478201909,0.680439332,0.509610725,0.449269576,0.587343791,0.538597374,0.773871034,0.593416292,0.45528668,0.751068484,0.490049063,0.724859872,0.358567439
NCBI:100507495,0.581892225,0.684719945,0.78558936,0.669756734,0.811323256,0.635223905,0.715944619,0.650222812,0.609858261,0.796212462,0.914470658,0.903218206,0.716855783,0.573996747,0.805705573,0.657585059,0.999261277,0.744377779,0.716945522,0.652103735,0.684292479,0.672391373
NCBI:100507530,0.737945157,0.544817287,0.419251959,0.438741197,0.946042865,0.891382876,0.357854939,0.351543933,0.410519532,0.365626505,0.522767003,0.59933363,0.393889355,0.378147578,0.649813212,0.616332332,0.732023142,0.365920489,0.368784388,0.583789421,0.616703983,0.461541223
NCBI:100507533,0.559119424,0.570082819,0.703183074,0.632887876,0.8507397,0.813343223,0.46551136,0.537876833,0.568385625,0.363953517,0.63981732,0.589489962,0.460603731,0.696088352,0.525394534,0.441147616,0.505769865,0.42753034,0.485835303,0.753570876,0.755823501,0.36652272
NCBI:100507557,0.489540641,0.39933881,0.392411324,0.559762379,0.833121141,0.833605377,0.678932952,0.468948739,0.70700207,0.621810451,0.732051437,0.680218754,0.566659674,0.379676709,0.496814049,0.770115225,0.651424166,0.43529567,0.555465478,0.362612506,0.6066414,0.679037402
NCBI:100507582,0.796704924,0.394867145,0.711118657,0.630989793,0.934502924,0.927032707,0.705596603,0.687171962,0.373961789,0.412004992,0.569256176,0.567478689,0.463735304,0.518557631,0.374070629,0.538878468,0.777202008,0.391643013,0.767177215,0.585172571,0.523452336,0.448051851
NCBI:100507602,0.753129729,0.691018033,0.947043846,0.972065741,0.817099289,0.700950256,0.740610495,0.836813681,0.778071717,0.781918816,0.804157689,0.697137536,0.693786563,0.660606596,0.830032507,0.616740091,0.73253207,0.923577512,0.861607684,0.867093866,0.668610469,0.911928465
NCBI:100507639,0.74099616,0.749489812,0.721021623,0.919564405,0.779160388,0.603029741,0.815816816,0.787713103,0.709779368,0.771714675,0.798278523,0.936068657,0.710164715,0.758669535,0.862987464,0.755623159,0.795661097,0.830913386,0.903848759,0.849636967,0.717504431,0.782156648
NCBI:100507651,0.649624408,0.642951409,0.738173048,0.71682126,0.77068854,0.611995412,0.712305559,0.708618586,0.655062434,0.900447789,0.96976998,0.914620879,0.563492953,0.639769589,0.95780025,0.590843429,0.883474479,0.744030201,0.688560912,0.724277181,0.616762887,0.677359898
NCBI:100508120,0.687036873,0.7482604,0.693055929,0.789234585,0.899259382,0.629686327,0.801548224,0.761928193,0.75718021,0.768183579,0.914362746,0.762740617,0.675407161,0.758180507,0.905969253,0.650381551,0.887421053,0.703816128,0.788036123,0.802405662,0.700881653,0.72570631
NCBI:100509894,0.578883194,0.608768244,0.71376187,0.662339741,0.708537056,0.629883447,0.678519934,0.98783886,0.632702983,0.766591696,0.609667077,0.648601486,0.734586122,0.776146994,0.700615959,0.758365,0.737068817,0.662862787,0.679007909,0.689216249,0.649950316,0.760971352
NCBI:100526831,0.709230082,0.630961489,0.6524689,0.678617725,0.882455236,0.723127525,0.687723954,0.707189344,0.64084186,0.616809955,0.966797202,0.817314011,0.635681468,0.584788488,0.895852627,0.619357376,0.861857545,0.806923081,0.77710516,0.68085334,0.698896691,0.656117558
NCBI:100528062,0.472780639,0.486918359,0.458382343,0.40540039,0.890661045,0.908404335,0.649512544,0.570323448,0.549068319,0.683963619,0.5523764,0.632995446,0.593272092,0.441556594,0.771050347,0.435083738,0.40444255,0.457237431,0.681274217,0.54326473,0.43898479,0.617492447
NCBI:100533483,0.66332195,0.732356242,0.716661144,0.710200016,0.696362334,0.627651821,0.60972422,0.765046973,0.624359148,0.849417574,0.886415045,0.768083664,0.617397321,0.59519552,0.949880493,0.628144801,0.882939627,0.726229829,0.643316286,0.622685865,0.678390978,0.539518658
NCBI:100616530,0.787727849,0.920757529,0.796247705,0.806389063,0.662137805,0.843371414,0.785017217,0.770042458,0.837448263,0.761924939,0.833132816,0.915678809,0.86018014,0.742589765,0.988338867,0.718233687,0.883683148,0.832332712,0.738988179,0.826762411,0.703347713,0.765983174
NCBI:100630918,0.91979014,0.480095919,0.597492559,0.467933573,0.41922058,0.615614596,0.831900103,0.461568343,0.805724453,0.772986627,0.452123721,0.640640975,0.808304489,0.424497112,0.678901827,0.563958725,0.783407031,0.481156905,0.893656328,0.971471245,0.939293519,0.724088761
NCBI:100642175,0.782494513,0.673955207,0.857523517,0.909429687,0.716246791,0.696196406,0.80427048,0.851011544,0.78011421,0.896701415,0.921910298,0.768126281,0.863431614,0.751417556,0.822627139,0.707549816,0.95312496,0.791007574,0.748832937,0.866983016,0.774567768,0.984555305
NCBI:100652736,0.727755811,0.762892324,0.836814227,0.817304047,0.823426745,0.688953997,0.746338433,0.824267385,0.763209802,0.856343177,0.942716365,0.772950527,0.783883886,0.624576882,0.800665463,0.670267043,0.925913838,0.849927088,0.930054886,0.742755984,0.611439804,0.898220626
NCBI:100652739,0.776897382,0.603924931,0.48497184,0.651216754,0.810303615,0.929273409,0.610426805,0.611303779,0.697558109,0.601719234,0.44269683,0.584072792,0.445809303,0.421553203,0.399605693,0.618176818,0.568493658,0.387466837,0.66153159,0.590918725,0.729110321,0.679709188
NCBI:100652740,0.896412964,0.703094466,0.497814724,0.603791343,0.648700105,0.767041809,0.915682699,0.401560509,0.889817702,0.627790074,0.64500686,0.773353888,0.906124685,0.704725631,0.690062235,0.538569897,0.514154457,0.510760525,0.853768658,0.769172969,0.959988549,0.719266178
NCBI:100652770,0.72705098,0.81650886,0.678858698,0.779716498,0.882359317,0.631528677,0.725780975,0.787480183,0.609832703,0.892114892,0.824958465,0.801408064,0.649434078,0.647506122,0.821123133,0.655649833,0.993184953,0.712181947,0.753591139,0.654284121,0.69289202,0.788119199
NCBI:100652772,0.601571187,0.691833657,0.882954504,0.711459619,0.835782268,0.601210324,0.617315925,0.684126904,0.614823818,0.69660838,0.707088942,0.584549152,0.619770382,0.628036306,0.680980897,0.611260417,0.914650979,0.715355987,0.709896153,0.770443166,0.708844304,0.98078901
NCBI:100652791,0.526296739,0.68058142,0.518063113,0.498535878,0.899356713,0.889083453,0.55508304,0.767007454,0.578784558,0.406554115,0.453258387,0.647359435,0.379701444,0.436557026,0.592710999,0.364015489,0.507345098,0.553359248,0.427994509,0.423246328,0.513594931,0.597181192
NCBI:100750246,0.582200438,0.650551503,0.495582952,0.555143529,0.846533446,0.806809053,0.740409265,0.694794601,0.533766297,0.571583339,0.568252821,0.4919549,0.633376995,0.381796141,0.473534641,0.771200255,0.711630578,0.691559517,0.64222914,0.521148946,0.480707358,0.631742379
NCBI:100750247,0.752737623,0.897735959,0.870008512,0.914328558,0.744951464,0.913226615,0.746052814,0.747416777,0.85558945,0.732689203,0.729597086,0.919063146,0.713942072,0.686867299,0.805851759,0.688838192,0.677271139,0.721936432,0.814775895,0.917405523,0.732368143,0.700119382
NCBI:100775107,0.674971631,0.797258921,0.852272183,0.783575418,0.784512659,0.677418532,0.702002697,0.900443108,0.71094963,0.921784991,0.811986775,0.879478635,0.672036511,0.660661183,0.83677037,0.670095189,0.974885996,0.842033824,0.828771715,0.648197634,0.645845061,0.800497974
NCBI:100820709,0.484105029,0.436258175,0.702977401,0.469853854,0.840381377,0.885788391,0.708188506,0.761668306,0.577924191,0.633013912,0.725685078,0.608074662,0.53456677,0.717973862,0.367441218,0.732860567,0.609330252,0.427447578,0.504047903,0.531416147,0.678508941,0.76519242
NCBI:100852407,0.598589064,0.404457531,0.630425616,0.486953287,0.831208968,0.938968335,0.536509445,0.662422365,0.591233561,0.633507602,0.362639426,0.598053958,0.55613942,0.51461418,0.440122339,0.5338242,0.539906068,0.458934062,0.468488941,0.542957865,0.387909141,0.567694988
NCBI:100852410,0.85912924,0.84051863,0.863046513,0.902583462,0.801178408,0.628805415,0.835554563,1,0.823335184,0.92041093,0.781872374,0.887714089,0.672088553,0.689387497,0.901588039,0.825244002,0.788401122,0.811692544,0.732073826,0.887636386,0.863179721,0.957633558
NCBI:100859930,0.627008007,0.596416893,0.939178161,0.740085683,0.800544916,0.664758105,0.721708671,0.721724114,0.673535606,0.678968956,0.705863853,0.659508885,0.582281943,0.675730528,0.712692604,0.689457666,0.751883459,0.782355736,0.728477097,0.745411435,0.671209329,0.98782502
NCBI:100861402,0.726134786,0.502227512,0.468331907,0.600593691,0.866107476,0.825424253,0.586369614,0.484649688,0.44782795,0.526520147,0.620527472,0.396325088,0.678253257,0.556404262,0.639481747,0.432807291,0.604423456,0.552243126,0.472003307,0.431843535,0.498192638,0.751111555
NCBI:100861513,0.86521481,0.824608068,0.795342084,0.801858024,0.66286604,0.867321646,0.802006576,0.796839307,0.846323335,0.989994616,0.980969247,0.947627028,0.861213374,0.844451567,0.955321962,0.885919849,0.814205595,0.695397248,0.720992029,0.77765037,0.814934257,0.784713524
NCBI:100861516,0.784791758,0.874402211,0.950103262,0.810954294,0.679334818,0.766241846,0.887418816,0.884208764,0.830047317,0.877308141,0.905180563,0.925661448,0.702023437,0.697601378,0.857705945,0.666513518,0.879353946,0.700607405,0.816076825,0.817410872,0.72649948,0.859581254
NCBI:100861530,0.661509238,0.728263657,0.571563133,0.574241106,0.76498368,0.609911572,0.705424442,0.620757171,0.725108284,0.747612329,0.854878009,0.827219903,0.544276863,0.591688443,0.974233125,0.606246514,0.867285017,0.62069505,0.632310023,0.610226294,0.638711393,0.617302444
NCBI:100862680,0.559204673,0.504920636,0.656777378,0.632233198,0.807162079,0.93182902,0.501989502,0.565105215,0.544699996,0.490192094,0.596017587,0.489206295,0.624652612,0.444485642,0.505075187,0.658032872,0.466694181,0.360355922,0.513543268,0.645866625,0.52584118,0.404610431
NCBI:100862692,0.641415797,0.543449343,0.67047896,0.65251556,0.947089281,0.849780792,0.736785107,0.646666439,0.687331243,0.470010263,0.426837568,0.697653955,0.49038974,0.703104607,0.67163279,0.777930793,0.406362643,0.595044318,0.574471211,0.533904368,0.734036932,0.509938574
NCBI:100873065,0.523631532,0.672062241,0.64145169,0.661631411,0.661996084,0.619469935,0.61033244,0.611525855,0.663672514,0.865999866,0.811436783,0.781690586,0.630645287,0.601540861,0.784029161,0.64870861,0.900190964,0.707618842,0.69548037,0.684647492,0.683212544,0.669412507
NCBI:100873165,0.643164779,0.812576282,0.740346253,0.624859857,0.736866504,0.638606413,0.634343395,0.753741716,0.646540953,0.773486327,0.846604371,0.615427629,0.588249016,0.689312872,0.822724818,0.547991581,0.879196764,0.774744811,0.746484029,0.721989968,0.616753251,0.704147354
NCBI:100873902,0.646266916,0.623053704,0.69939591,0.623873814,0.71008204,0.591264488,0.66442019,0.670235033,0.539604412,0.865729315,0.850568192,0.882854468,0.686195452,0.635817952,0.807697843,0.535777642,0.914608855,0.641020839,0.609153424,0.677684636,0.661526471,0.671580204
NCBI:100873930,0.593146793,0.476155784,0.396161,0.682476552,0.919682287,0.846515877,0.431081017,0.733563146,0.487179528,0.640715021,0.739856532,0.73095664,0.56335624,0.551927448,0.560419552,0.415221068,0.522966633,0.351726125,0.369375889,0.608989316,0.599841292,0.600487494
NCBI:100873932,0.510024979,0.522592557,0.494130353,0.397071202,0.869535856,0.92612584,0.547842366,0.693497191,0.436850647,0.589942883,0.569988733,0.464481101,0.72906427,0.486307608,0.600339636,0.44668531,0.682867218,0.379499207,0.366463694,0.730913114,0.350120462,0.358434642
NCBI:100873935,0.577777696,0.611064368,0.456193538,0.71966774,0.836471017,0.811108343,0.641938916,0.565600766,0.552635409,0.700615492,0.457160533,0.646934225,0.39236818,0.563539892,0.538896204,0.695257231,0.540478287,0.668146247,0.58677717,0.354907581,0.68524517,0.48488022
NCBI:100873939,0.909897707,0.913824148,0.83357232,0.760359734,0.708032682,0.655379939,0.77759932,0.733951817,0.847516913,0.774498246,0.827803138,0.972771908,0.872865314,0.77213689,0.92014417,0.806027169,0.868714141,0.682023874,0.715538007,0.885772669,0.784793205,0.755017684
NCBI:100873947,0.537823353,0.685564554,0.500388532,0.574999954,0.923157782,0.840416566,0.729251244,0.613224272,0.463139682,0.483616775,0.41127174,0.649771433,0.457772439,0.396324806,0.466244468,0.561904112,0.558642284,0.772698807,0.764334603,0.40860336,0.512989754,0.420217199
NCBI:100873949,0.810327201,0.80999943,0.857176536,0.872712082,0.736769058,0.664874323,0.907206056,0.849699245,0.807912094,0.76697088,0.993030638,0.883248551,0.746060239,0.656751397,0.811919837,0.80779685,0.924392008,0.838165997,0.75871073,0.833123051,0.765766431,0.799944206
NCBI:100873952,0.78950709,0.81915394,0.897262466,0.773882052,0.68471047,0.680256407,0.895743237,0.857128135,0.769018097,0.877833712,0.923362725,0.831845374,0.816289594,0.741566529,0.840531663,0.73177913,0.899660545,0.75164756,0.827819369,0.822565309,0.769210409,0.824514479
NCBI:100873969,0.417131067,0.671959228,0.609267285,0.44944246,0.851964008,0.802944167,0.35809347,0.622121661,0.382053698,0.474917099,0.394592008,0.74310731,0.567495857,0.740694401,0.685222776,0.723880058,0.462284619,0.731423426,0.611484634,0.721509839,0.652791648,0.708466623
NCBI:100873972,0.77262722,0.420257561,0.505401302,0.479183786,0.93223643,0.903518919,0.511087573,0.772195197,0.46935878,0.56452762,0.36775185,0.467538537,0.547517995,0.712647466,0.633178164,0.594867487,0.508286202,0.728010889,0.439960826,0.698498904,0.548951124,0.512464108
NCBI:100873983,0.44332638,0.363756393,0.660865496,0.524097006,0.805581582,0.829485809,0.41876173,0.693762552,0.519095258,0.638658411,0.441981305,0.52449681,0.742159326,0.67364555,0.604471909,0.541346094,0.712285763,0.453465867,0.516317552,0.601135642,0.700196151,0.420734194
NCBI:100874028,0.742602138,0.730459524,0.497402529,0.385039943,0.845938482,0.87472397,0.465157764,0.509229132,0.450744819,0.50345192,0.506084989,0.494742071,0.696188037,0.566428494,0.565530622,0.605819996,0.416000685,0.465951617,0.436022322,0.613632203,0.689659632,0.673983623
NCBI:100874033,0.858651898,0.92461079,0.879612877,0.770159006,0.780448228,0.732992439,0.804684173,0.81942102,0.782244547,0.867042018,0.781842452,0.983612292,0.814629826,0.796839343,0.853254964,0.783365632,0.916500737,0.831728617,0.846482472,0.97003687,0.800208622,0.842203684
NCBI:100874039,0.438720277,0.54496172,0.519652461,0.526666928,0.841742417,0.885944965,0.366167539,0.744752079,0.538685386,0.615600143,0.483170799,0.607179453,0.401196309,0.596608554,0.445673974,0.49501052,0.460267664,0.686305175,0.751343379,0.44224251,0.776350593,0.358537561
NCBI:100874042,0.742018874,0.902642142,0.730376181,0.740064896,0.668531288,0.782159054,0.790151661,0.778830939,0.84682135,0.845109455,0.88638378,0.779533978,0.760054752,0.776746934,0.876525916,0.745452775,0.845953883,0.715657952,0.711261227,0.797624134,0.841779394,0.709859482
NCBI:100874048,0.837100202,0.819723638,0.699916505,0.79656252,0.742390046,0.792814479,0.750165384,0.804065059,0.802742916,0.920037184,0.856248674,0.895651241,0.839168252,0.73540502,0.845366783,0.704579086,0.980629591,0.880651557,0.789782528,0.815679416,0.782833135,0.734410924
NCBI:100874052,0.736154952,0.811479095,0.908144873,0.894016311,0.796988325,0.782166703,0.958649075,0.820298473,0.752766176,0.743755036,0.787052617,0.789553164,0.729594352,0.69887508,0.90802173,0.705154319,0.799620951,0.849951623,0.805590372,0.968195452,0.610042244,0.885025204
NCBI:100874054,0.717049753,0.46644608,0.452954195,0.399864922,0.877589095,0.866593404,0.382852556,0.387700837,0.35020745,0.420946339,0.751342909,0.44678078,0.748450478,0.68979869,0.521743375,0.635383255,0.490286918,0.744475776,0.611557742,0.459470484,0.51856436,0.68970037
NCBI:100874058,0.714891056,0.584149344,0.746581186,0.357794152,0.816788059,0.93222433,0.71564539,0.472266973,0.762288428,0.639954849,0.715693086,0.476328127,0.421511303,0.673327662,0.501191045,0.565159631,0.517281838,0.522483103,0.465363347,0.5496328,0.680170652,0.643769172
NCBI:100874064,0.812051861,0.872506943,0.813103814,0.789634342,0.770885515,0.767546341,0.78777237,0.920019918,0.878705364,0.745992502,0.824503208,0.867824057,0.855718431,0.752552477,0.893038912,0.820066,0.954322908,0.765274091,0.677076654,0.835040188,0.753978063,0.815259047
NCBI:100874068,0.657580824,0.762594886,0.778562518,0.761363256,0.867632439,0.7294129,0.798555374,0.875988747,0.748157223,0.87246585,0.926392507,0.868938651,0.665680726,0.652285941,0.849395955,0.673999264,0.900860147,0.809473662,0.839074429,0.702713113,0.678203415,0.783974632
NCBI:100874078,0.434527864,0.70891652,0.483839818,0.533726506,0.840495204,0.882173364,0.727781818,0.6288075,0.613934501,0.395850649,0.642598704,0.472017135,0.563987309,0.633049942,0.38049981,0.535688244,0.59019721,0.436568214,0.481113223,0.7371375,0.48243098,0.542300018
NCBI:100874085,0.78817017,0.763015476,0.795565569,0.754046788,0.641149331,0.745125562,0.735854236,0.702275559,0.879199381,0.985492693,0.877987129,0.847942812,0.823888562,0.912681054,0.837577757,0.833649015,0.901617235,0.577293925,0.726677767,0.717951741,0.855419651,0.733352543
NCBI:100874087,0.835004655,0.846070195,0.874280224,0.779106034,0.707854229,0.840255411,0.710386377,0.712820067,0.874158438,0.866324173,0.995475775,0.868578092,0.901692017,0.832909124,0.857855528,0.836325732,0.980254633,0.759883658,0.709616223,0.737994489,0.823952164,0.831787439
NCBI:100874093,0.755044195,0.363835118,0.487114913,0.493826024,0.842698348,0.881097892,0.550310092,0.430256581,0.604016451,0.633873939,0.494555662,0.539756915,0.51004338,0.618304974,0.548353012,0.441972932,0.685346055,0.452974164,0.616887119,0.759110875,0.737561595,0.378726656
NCBI:100874100,0.529603515,0.353068627,0.634127312,0.588847792,0.930624178,0.895608582,0.355068142,0.489349274,0.354273364,0.663343427,0.40140335,0.496146272,0.482616452,0.516811153,0.779013887,0.684505205,0.630722952,0.548538608,0.424435049,0.744570592,0.498993026,0.352755697
NCBI:100874110,0.810148218,0.761881283,0.900580228,0.828889503,0.759025325,0.625126316,0.789143978,0.810787291,0.646234324,0.813410946,0.920903053,0.998160062,0.677047599,0.64035673,0.833711227,0.57133626,0.878543217,0.931703261,0.835672053,0.880566974,0.654090596,0.897267514
NCBI:100874113,0.656201097,0.790796409,0.688075865,0.672919577,0.949405278,0.644217185,0.652365385,0.716530773,0.694874483,0.836128373,0.934342944,0.796365967,0.674963142,0.710506052,0.902309517,0.604853194,0.865714984,0.793649065,0.814892948,0.728256508,0.761836586,0.836843561
NCBI:100874195,0.757110646,0.385509615,0.38382938,0.620641516,0.826349429,0.898627746,0.352470131,0.481521278,0.66736176,0.57583403,0.534786661,0.749117205,0.763055172,0.402271195,0.531063568,0.606796984,0.770109097,0.75864464,0.471788809,0.383571695,0.694188868,0.376380874
NCBI:100874205,0.676703843,0.749690564,0.694662468,0.776486381,0.781944209,0.571508297,0.826195281,0.718404444,0.659089326,0.804710746,0.990504214,0.851234023,0.557703307,0.692387985,0.945464092,0.627860156,0.839001983,0.770639996,0.714163646,0.637536246,0.651413043,0.835296809
NCBI:100874211,0.713848776,0.539590867,0.547908843,0.650577537,0.818132751,0.83809332,0.551756661,0.725036094,0.37578962,0.363232638,0.570494468,0.580035799,0.738485117,0.412343361,0.677373779,0.451534928,0.756010371,0.60105788,0.446450981,0.745746834,0.361991232,0.670709069
NCBI:100874212,0.922254743,0.8866819,0.785681893,0.81334456,0.833857533,0.817197281,0.801102776,0.757650137,0.945533897,0.78475871,0.835435035,0.861801772,0.779795913,0.754716926,0.79208026,0.827351312,0.894581359,0.773973497,0.758762053,0.692611415,0.810782556,0.694569471
NCBI:100874216,0.811152451,0.858924161,0.937815435,0.802224937,0.754725543,0.737740246,1,0.958318674,0.826402567,0.966058449,0.872569864,0.987841897,0.790212629,0.702194431,0.976107815,0.745947449,0.986336777,0.839605936,0.908967716,0.896834901,0.723529968,0.817831839
NCBI:100874241,0.43720068,0.420692953,0.555905967,0.69168849,0.922074849,0.931331234,0.689544532,0.61396375,0.743966151,0.571166607,0.731655292,0.484802931,0.773294586,0.719233414,0.538637207,0.452186653,0.5888939,0.711343641,0.742813383,0.423598191,0.394721446,0.701542684
NCBI:100874255,0.727812608,0.477582545,0.365697223,0.67732458,0.909501262,0.892357485,0.758020018,0.712207914,0.626376918,0.355030522,0.739633987,0.536245834,0.518809222,0.383825328,0.472561322,0.584205719,0.745078619,0.731875518,0.567560694,0.574068711,0.679768817,0.742023155
NCBI:100874261,0.621155533,0.757667621,0.824617713,0.889236293,0.798833752,0.595401516,0.714425589,0.906619178,0.75386807,0.790765552,0.876739684,0.764068717,0.644409636,0.732303763,0.874943367,0.795141093,0.977980543,0.934136213,0.887647122,0.831300539,0.652324945,0.926988299
NCBI:100874300,0.507467405,0.660168268,0.628901307,0.738874812,0.815038633,0.857178487,0.703385248,0.456449834,0.57368956,0.732238867,0.535034162,0.643514374,0.433300914,0.662728943,0.522622803,0.721930266,0.520141153,0.778638577,0.367423619,0.461240747,0.599324686,0.714909324
NCBI:100874323,0.741300708,0.453328521,0.817670919,0.77484217,0.789334573,0.664038243,0.788757397,0.827024329,0.746674317,0.832417892,0.67863112,0.643280761,0.706150833,0.723295445,0.732050556,0.703296561,0.763838959,0.868634338,0.976057433,0.908529246,0.697358771,0.811883845
NCBI:100874342,0.929595425,0.733268861,0.772896733,0.665886797,0.601687935,0.811435564,0.75715208,0.792423503,0.823030265,0.82762429,0.964174484,0.767919615,0.851965101,0.862090997,0.889678483,0.892861436,0.882457987,0.726624345,0.602461594,0.646649179,0.824292903,0.635120163
NCBI:100874362,0.830321004,0.774698451,0.915524769,0.933493227,0.712128729,0.688640094,0.842638352,0.891114713,0.784510651,0.815446818,0.945377556,0.855616465,0.710051265,0.723651009,0.897802222,0.840571495,0.841414445,0.914186599,0.854708656,0.943258584,0.719220065,0.850725879
NCBI:100874363,0.630277448,0.45277521,0.566093919,0.622614603,0.408646661,0.659740959,0.560092262,0.705255157,0.500148021,0.667738702,0.655657399,0.417079204,0.511593976,0.482450551,0.44466636,0.602949304,0.613855947,0.472456889,0.618263837,0.500430442,0.688390093,0.927054265
NCBI:100874433,0.409686783,0.494507665,0.368057914,0.669121253,0.878548646,0.933780039,0.362769979,0.439520822,0.609635539,0.400567841,0.660136758,0.478767797,0.362674195,0.690901446,0.680912545,0.452470955,0.38752491,0.67048406,0.379418071,0.626659852,0.704664087,0.411312245
NCBI:100885778,0.757596617,0.515078182,0.641737549,0.506712954,0.893762583,0.896075001,0.684510534,0.507152616,0.382394746,0.619630123,0.712567553,0.439537799,0.552742301,0.619847604,0.401860966,0.647342317,0.667065143,0.724450427,0.610601701,0.572643699,0.698588793,0.391550385
NCBI:100885779,0.767992608,0.68473236,0.704213864,0.736383806,0.718230818,0.435195869,0.86124154,0.694378077,0.764579197,0.50976813,0.700302476,0.784301372,0.735864312,0.754226862,0.667055229,0.679893195,0.59199743,0.700647422,0.764338194,0.923751787,0.840351566,0.463868528
NCBI:100885782,0.611975456,0.612096438,0.433475415,0.515561058,0.915566953,0.816238902,0.430707432,0.697450193,0.445256691,0.505091345,0.759672014,0.721962349,0.571637862,0.588085466,0.434085374,0.404077921,0.378145174,0.623013377,0.753674681,0.548805787,0.558246502,0.560020336
NCBI:100885795,0.62872245,0.703722974,0.791095035,0.745127789,0.825256593,0.691222949,0.689719824,0.635019284,0.64245505,0.782714206,0.81155185,0.950705716,0.634869436,0.570711222,0.874386743,0.69379166,0.805288428,0.749507093,0.771199784,0.788555097,0.743200683,0.734047455
NCBI:100887755,0.733763506,0.490062393,0.710629227,0.796648148,0.723109809,0.526539538,0.760963032,0.654256943,0.735313679,0.571124276,0.566117209,0.577905929,0.75611558,0.540027751,0.798596678,0.645113664,0.732207255,0.450520391,0.803850806,0.879921643,0.950069125,0.591222219
NCBI:100996251,0.793655433,0.726823095,0.471354178,0.564978752,0.949459562,0.844735317,0.768087406,0.504745394,0.486062502,0.573998942,0.555556758,0.435432012,0.436462405,0.696964286,0.580310038,0.402986471,0.396059849,0.75425378,0.576110502,0.61901827,0.646062408,0.411624785
NCBI:100996295,0.514715049,0.670459626,0.632531015,0.644876882,0.876717298,0.933615286,0.763615937,0.408266619,0.735232375,0.563378588,0.639770932,0.442221736,0.604598268,0.632737887,0.530908387,0.542881575,0.738657827,0.52650198,0.482311098,0.478149782,0.515141384,0.524113078
NCBI:100996307,0.701372547,0.669416364,0.684952816,0.659011845,0.738485707,0.636396931,0.689184876,0.716218973,0.701250552,0.648053001,0.687409663,0.619368682,0.694265617,0.554332489,0.662084997,0.716084234,0.638140261,0.721821425,0.681361172,0.691897393,0.620422208,0.76950208
NCBI:100996348,0.575646449,0.513033428,0.50597575,0.514795728,0.607333287,0.666558162,0.430265031,0.72655483,0.70298082,0.63876455,0.617806953,0.62624859,0.688843504,0.630495477,0.574068691,0.61084246,0.511378955,0.599585706,0.714073073,0.742019103,0.42669235,0.753239836
NCBI:100996425,0.622199743,0.62489419,0.574583233,0.744035657,0.889393513,0.886260987,0.439598196,0.695850194,0.351817861,0.555289482,0.41179574,0.691217257,0.72143405,0.677098752,0.65148572,0.604254641,0.644514063,0.532793868,0.441658306,0.503735506,0.358464036,0.641920569
NCBI:100996485,0.65576047,0.670345754,0.65909109,0.745112039,0.892784886,0.549563411,0.704894434,0.745830702,0.749823902,0.850592603,0.967296162,0.838975171,0.610529563,0.61581414,0.81339315,0.607337889,0.825093403,0.692507605,0.713464623,0.768421194,0.626305941,0.730778728
NCBI:100996541,0.695730665,0.801264647,0.833834892,0.934100478,0.782552285,0.631560214,0.85432866,0.891226389,0.707652586,0.902171655,0.872961334,0.960296742,0.663763614,0.758333416,0.872236359,0.705716578,0.837529378,0.822229872,0.868484803,0.867475651,0.670020987,0.852381148
NCBI:100996590,0.715042558,0.656716164,0.718514597,0.71534473,0.761816693,0.627712126,0.686292269,0.737793426,0.687201016,0.801371967,0.946150346,0.849962606,0.590551357,0.659754171,0.953616576,0.649412186,0.876025586,0.83604746,0.726868396,0.651833176,0.68097147,0.764728173
NCBI:100996732,0.775713223,0.72726994,0.412190641,0.379247848,0.859047265,0.867352147,0.63537809,0.477836556,0.705569539,0.489780294,0.522610811,0.749069872,0.521235135,0.712344066,0.66490927,0.574035949,0.664649737,0.498663547,0.6647834,0.744607979,0.712468011,0.617177904
NCBI:101060264,0.510804133,0.633453263,0.661139299,0.643693907,0.718909626,0.731451108,0.65761163,0.713284422,0.484807734,0.4548369,0.483602642,0.424694535,0.401461264,0.664115376,0.42611824,0.64347813,0.623831407,0.421046868,0.672887431,0.436813605,0.556139221,0.841578939
